file,start,end,speaker,gender,age,birth_year,prompt,emotion,duration
./experiments/essv26_emotionalportrayal/data/./german/G_1998_F_06/G_1998_F_06_st.wav,0 days 00:01:10.722000,0 days 00:01:13.470000,F_06,female,27,1998,st,unknown,2.748
./experiments/essv26_emotionalportrayal/data/./german/G_1998_F_06/G_1998_F_06_st.wav,0 days 00:01:17.762000,0 days 00:01:21.182000,F_06,female,27,1998,st,unknown,3.42
./experiments/essv26_emotionalportrayal/data/./german/G_1998_F_06/G_1998_F_06_st.wav,0 days 00:01:25.218000,0 days 00:01:29.662000,F_06,female,27,1998,st,unknown,4.444
./experiments/essv26_emotionalportrayal/data/./german/G_1998_F_06/G_1998_F_06_st.wav,0 days 00:01:32.066000,0 days 00:01:35.710000,F_06,female,27,1998,st,unknown,3.644
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_mf.wav,0 days 00:00:02.018000,0 days 00:00:04.350000,F_03,female,26,1999,mf,unknown,2.332
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_mf.wav,0 days 00:00:06.146000,0 days 00:00:08.958000,F_03,female,26,1999,mf,unknown,2.8120000000000003
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_mf.wav,0 days 00:00:11.426000,0 days 00:00:13.598000,F_03,female,26,1999,mf,unknown,2.172
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_mf.wav,0 days 00:00:13.730000,0 days 00:00:16.350000,F_03,female,26,1999,mf,unknown,2.62
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_mf.wav,0 days 00:00:16.706000,0 days 00:00:19.262000,F_03,female,26,1999,mf,unknown,2.556
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_mf.wav,0 days 00:00:21.154000,0 days 00:00:24.286000,F_03,female,26,1999,mf,unknown,3.132
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_mf.wav,0 days 00:00:26.530000,0 days 00:00:33.374000,F_03,female,26,1999,mf,unknown,6.844
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_mf.wav,0 days 00:00:33.794000,0 days 00:00:37.182000,F_03,female,26,1999,mf,unknown,3.388
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_mf.wav,0 days 00:00:37.346000,0 days 00:00:39.742000,F_03,female,26,1999,mf,unknown,2.396
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_mf.wav,0 days 00:00:40.162000,0 days 00:00:42.686000,F_03,female,26,1999,mf,unknown,2.524
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_mf.wav,0 days 00:00:45.058000,0 days 00:00:47.998000,F_03,female,26,1999,mf,unknown,2.94
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_mf.wav,0 days 00:00:52.642000,0 days 00:00:55.966000,F_03,female,26,1999,mf,unknown,3.324
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_mi.wav,0 days 00:00:05.090000,0 days 00:00:07.998000,F_03,female,26,1999,mi,unknown,2.908
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_mi.wav,0 days 00:00:08.130000,0 days 00:00:10.590000,F_03,female,26,1999,mi,unknown,2.46
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_mi.wav,0 days 00:00:10.722000,0 days 00:00:12.894000,F_03,female,26,1999,mi,unknown,2.172
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_mi.wav,0 days 00:00:13.090000,0 days 00:00:15.102000,F_03,female,26,1999,mi,unknown,2.012
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_mi.wav,0 days 00:00:15.394000,0 days 00:00:19.966000,F_03,female,26,1999,mi,unknown,4.572
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_mi.wav,0 days 00:00:20.258000,0 days 00:00:26.238000,F_03,female,26,1999,mi,unknown,5.98
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_mi.wav,0 days 00:00:26.434000,0 days 00:00:29.566000,F_03,female,26,1999,mi,unknown,3.132
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_mi.wav,0 days 00:00:30.722000,0 days 00:00:32.766000,F_03,female,26,1999,mi,unknown,2.044
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_mi.wav,0 days 00:00:36.322000,0 days 00:00:39.902000,F_03,female,26,1999,mi,unknown,3.58
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_rf.wav,0 days 00:00:01.826000,0 days 00:00:04.894000,F_03,female,26,1999,rf,unknown,3.068
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_rf.wav,0 days 00:00:05.666000,0 days 00:00:13.054000,F_03,female,26,1999,rf,unknown,7.388
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_rf.wav,0 days 00:00:14.818000,0 days 00:00:19.646000,F_03,female,26,1999,rf,unknown,4.828
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_rf.wav,0 days 00:00:20.642000,0 days 00:00:24.190000,F_03,female,26,1999,rf,unknown,3.548
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_rf.wav,0 days 00:00:24.610000,0 days 00:00:27.166000,F_03,female,26,1999,rf,unknown,2.556
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_rf.wav,0 days 00:00:27.394000,0 days 00:00:30.142000,F_03,female,26,1999,rf,unknown,2.748
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_rf.wav,0 days 00:00:31.202000,0 days 00:00:36.222000,F_03,female,26,1999,rf,unknown,5.02
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_rf.wav,0 days 00:00:36.866000,0 days 00:00:41.150000,F_03,female,26,1999,rf,unknown,4.284
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_rf.wav,0 days 00:00:47.170000,0 days 00:00:51.550000,F_03,female,26,1999,rf,unknown,4.38
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_rf.wav,0 days 00:00:52.130000,0 days 00:00:57.022000,F_03,female,26,1999,rf,unknown,4.892
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_rf.wav,0 days 00:00:57.922000,0 days 00:01:01.918000,F_03,female,26,1999,rf,unknown,3.996
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_rf.wav,0 days 00:01:03.458000,0 days 00:01:05.598000,F_03,female,26,1999,rf,unknown,2.14
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_rf.wav,0 days 00:01:05.762000,0 days 00:01:08.574000,F_03,female,26,1999,rf,unknown,2.8120000000000003
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_rf.wav,0 days 00:01:12.578000,0 days 00:01:19.198000,F_03,female,26,1999,rf,unknown,6.62
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_ri.wav,0 days 00:00:04.290000,0 days 00:00:08.542000,F_03,female,26,1999,ri,unknown,4.252
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_ri.wav,0 days 00:00:11.010000,0 days 00:00:13.054000,F_03,female,26,1999,ri,unknown,2.044
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_ri.wav,0 days 00:00:17.186000,0 days 00:00:20.542000,F_03,female,26,1999,ri,unknown,3.356
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_ri.wav,0 days 00:00:29.890000,0 days 00:00:33.182000,F_03,female,26,1999,ri,unknown,3.292
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_ri.wav,0 days 00:00:33.666000,0 days 00:00:36.510000,F_03,female,26,1999,ri,unknown,2.844
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_ri.wav,0 days 00:00:40.482000,0 days 00:00:44.254000,F_03,female,26,1999,ri,unknown,3.7720000000000002
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_ri.wav,0 days 00:00:44.386000,0 days 00:00:47.614000,F_03,female,26,1999,ri,unknown,3.228
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_ri.wav,0 days 00:00:59.042000,0 days 00:01:02.142000,F_03,female,26,1999,ri,unknown,3.1
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_ri.wav,0 days 00:01:04.482000,0 days 00:01:08.798000,F_03,female,26,1999,ri,unknown,4.316
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_ri.wav,0 days 00:01:08.962000,0 days 00:01:12.094000,F_03,female,26,1999,ri,unknown,3.132
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_sc.wav,0 days 00:00:03.266000,0 days 00:00:05.470000,F_03,female,26,1999,sc,unknown,2.204
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_sc.wav,0 days 00:00:21.698000,0 days 00:00:26.110000,F_03,female,26,1999,sc,unknown,4.412
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_sc.wav,0 days 00:00:31.586000,0 days 00:00:34.526000,F_03,female,26,1999,sc,unknown,2.94
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_sc.wav,0 days 00:00:38.146000,0 days 00:00:40.478000,F_03,female,26,1999,sc,unknown,2.332
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_sc.wav,0 days 00:00:55.074000,0 days 00:00:58.206000,F_03,female,26,1999,sc,unknown,3.132
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_sc.wav,0 days 00:01:05.058000,0 days 00:01:07.230000,F_03,female,26,1999,sc,unknown,2.172
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_sp.wav,0 days 00:00:02.946000,0 days 00:00:05.054000,F_03,female,26,1999,sp,unknown,2.108
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_sp.wav,0 days 00:00:13.506000,0 days 00:00:16.318000,F_03,female,26,1999,sp,unknown,2.8120000000000003
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_sp.wav,0 days 00:00:17.506000,0 days 00:00:20.702000,F_03,female,26,1999,sp,unknown,3.196
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_sp.wav,0 days 00:00:22.562000,0 days 00:00:25.918000,F_03,female,26,1999,sp,unknown,3.356
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_sp.wav,0 days 00:00:28.802000,0 days 00:00:31.326000,F_03,female,26,1999,sp,unknown,2.524
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_sp.wav,0 days 00:00:35.554000,0 days 00:00:39.166000,F_03,female,26,1999,sp,unknown,3.612
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_sp.wav,0 days 00:00:47.810000,0 days 00:00:50.238000,F_03,female,26,1999,sp,unknown,2.428
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_sp.wav,0 days 00:00:56.194000,0 days 00:00:58.782000,F_03,female,26,1999,sp,unknown,2.588
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_sp.wav,0 days 00:01:02.018000,0 days 00:01:04.350000,F_03,female,26,1999,sp,unknown,2.332
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_sp.wav,0 days 00:01:07.394000,0 days 00:01:09.854000,F_03,female,26,1999,sp,unknown,2.46
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_sp.wav,0 days 00:01:27.778000,0 days 00:01:30.846000,F_03,female,26,1999,sp,unknown,3.068
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_st.wav,0 days 00:00:00.994000,0 days 00:00:03.838000,F_03,female,26,1999,st,unknown,2.844
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_st.wav,0 days 00:00:05.538000,0 days 00:00:08.894000,F_03,female,26,1999,st,unknown,3.356
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_st.wav,0 days 00:00:13.090000,0 days 00:00:15.902000,F_03,female,26,1999,st,unknown,2.8120000000000003
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_st.wav,0 days 00:00:27.106000,0 days 00:00:29.598000,F_03,female,26,1999,st,unknown,2.492
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_st.wav,0 days 00:00:31.522000,0 days 00:00:34.462000,F_03,female,26,1999,st,unknown,2.94
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_st.wav,0 days 00:00:38.658000,0 days 00:00:40.670000,F_03,female,26,1999,st,unknown,2.012
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_st.wav,0 days 00:00:43.298000,0 days 00:00:45.694000,F_03,female,26,1999,st,unknown,2.396
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_st.wav,0 days 00:00:46.146000,0 days 00:00:49.598000,F_03,female,26,1999,st,unknown,3.452
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_st.wav,0 days 00:00:52.962000,0 days 00:00:56.318000,F_03,female,26,1999,st,unknown,3.356
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_st.wav,0 days 00:00:58.114000,0 days 00:01:01.438000,F_03,female,26,1999,st,unknown,3.324
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_st.wav,0 days 00:01:01.826000,0 days 00:01:05.566000,F_03,female,26,1999,st,unknown,3.74
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_st.wav,0 days 00:01:07.906000,0 days 00:01:10.462000,F_03,female,26,1999,st,unknown,2.556
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_03/G_1999_F_03_st.wav,0 days 00:01:24.610000,0 days 00:01:29.630000,F_03,female,26,1999,st,unknown,5.02
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_mf.wav,0 days 00:00:00.578000,0 days 00:00:03.454000,F_10,female,26,1999,mf,unknown,2.876
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_mf.wav,0 days 00:00:05.506000,0 days 00:00:15.902000,F_10,female,26,1999,mf,unknown,10.396
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_mf.wav,0 days 00:00:20.098000,0 days 00:00:28.926000,F_10,female,26,1999,mf,unknown,8.828
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_mf.wav,0 days 00:00:29.154000,0 days 00:00:33.566000,F_10,female,26,1999,mf,unknown,4.412
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_mf.wav,0 days 00:00:34.690000,0 days 00:00:39.806000,F_10,female,26,1999,mf,unknown,5.116
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_mf.wav,0 days 00:00:40.322000,0 days 00:00:43.646000,F_10,female,26,1999,mf,unknown,3.324
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_mf.wav,0 days 00:00:43.970000,0 days 00:00:48.510000,F_10,female,26,1999,mf,unknown,4.54
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_mf.wav,0 days 00:00:48.962000,0 days 00:00:51.358000,F_10,female,26,1999,mf,unknown,2.396
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_mi.wav,0 days 00:00:02.498000,0 days 00:00:10.846000,F_10,female,26,1999,mi,unknown,8.348
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_mi.wav,0 days 00:00:11.394000,0 days 00:00:15.454000,F_10,female,26,1999,mi,unknown,4.06
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_mi.wav,0 days 00:00:16.546000,0 days 00:00:18.686000,F_10,female,26,1999,mi,unknown,2.14
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_mi.wav,0 days 00:00:19.202000,0 days 00:00:23.934000,F_10,female,26,1999,mi,unknown,4.732
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_mi.wav,0 days 00:00:24.354000,0 days 00:00:29.438000,F_10,female,26,1999,mi,unknown,5.084
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_rf.wav,0 days 00:00:01.058000,0 days 00:00:03.742000,F_10,female,26,1999,rf,unknown,2.684
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_rf.wav,0 days 00:00:04.450000,0 days 00:00:10.718000,F_10,female,26,1999,rf,unknown,6.268
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_rf.wav,0 days 00:00:11.426000,0 days 00:00:14.750000,F_10,female,26,1999,rf,unknown,3.324
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_rf.wav,0 days 00:00:15.458000,0 days 00:00:18.782000,F_10,female,26,1999,rf,unknown,3.324
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_rf.wav,0 days 00:00:19.234000,0 days 00:00:23.934000,F_10,female,26,1999,rf,unknown,4.7
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_rf.wav,0 days 00:00:24.098000,0 days 00:00:26.462000,F_10,female,26,1999,rf,unknown,2.364
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_rf.wav,0 days 00:00:26.594000,0 days 00:00:29.438000,F_10,female,26,1999,rf,unknown,2.844
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_rf.wav,0 days 00:00:29.602000,0 days 00:00:31.870000,F_10,female,26,1999,rf,unknown,2.268
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_rf.wav,0 days 00:00:34.626000,0 days 00:00:37.886000,F_10,female,26,1999,rf,unknown,3.26
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_rf.wav,0 days 00:00:38.178000,0 days 00:00:42.174000,F_10,female,26,1999,rf,unknown,3.996
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_rf.wav,0 days 00:00:43.234000,0 days 00:00:47.326000,F_10,female,26,1999,rf,unknown,4.092
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_rf.wav,0 days 00:00:47.490000,0 days 00:00:50.590000,F_10,female,26,1999,rf,unknown,3.1
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_rf.wav,0 days 00:00:55.810000,0 days 00:00:58.494000,F_10,female,26,1999,rf,unknown,2.684
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_rf.wav,0 days 00:01:00.738000,0 days 00:01:03.070000,F_10,female,26,1999,rf,unknown,2.332
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_ri.wav,0 days 00:00:04.162000,0 days 00:00:06.846000,F_10,female,26,1999,ri,unknown,2.684
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_ri.wav,0 days 00:00:07.042000,0 days 00:00:09.790000,F_10,female,26,1999,ri,unknown,2.748
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_ri.wav,0 days 00:00:09.954000,0 days 00:00:13.406000,F_10,female,26,1999,ri,unknown,3.452
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_ri.wav,0 days 00:00:17.730000,0 days 00:00:21.278000,F_10,female,26,1999,ri,unknown,3.548
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_ri.wav,0 days 00:00:21.954000,0 days 00:00:25.598000,F_10,female,26,1999,ri,unknown,3.644
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_ri.wav,0 days 00:00:26.146000,0 days 00:00:31.294000,F_10,female,26,1999,ri,unknown,5.148
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_ri.wav,0 days 00:00:31.522000,0 days 00:00:34.718000,F_10,female,26,1999,ri,unknown,3.196
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_ri.wav,0 days 00:00:37.762000,0 days 00:00:42.558000,F_10,female,26,1999,ri,unknown,4.796
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_ri.wav,0 days 00:00:43.138000,0 days 00:00:46.910000,F_10,female,26,1999,ri,unknown,3.7720000000000002
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_ri.wav,0 days 00:00:47.010000,0 days 00:00:50.046000,F_10,female,26,1999,ri,unknown,3.036
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_sc.wav,0 days 00:00:04.290000,0 days 00:00:14.290000,F_10,female,26,1999,sc,unknown,10.0
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_sc.wav,0 days 00:00:16.930000,0 days 00:00:25.150000,F_10,female,26,1999,sc,unknown,8.22
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_sc.wav,0 days 00:00:25.762000,0 days 00:00:28.286000,F_10,female,26,1999,sc,unknown,2.524
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_sc.wav,0 days 00:00:28.642000,0 days 00:00:31.710000,F_10,female,26,1999,sc,unknown,3.068
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_sc.wav,0 days 00:00:33.954000,0 days 00:00:37.438000,F_10,female,26,1999,sc,unknown,3.484
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_sc.wav,0 days 00:00:38.146000,0 days 00:00:40.254000,F_10,female,26,1999,sc,unknown,2.108
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_sc.wav,0 days 00:00:42.146000,0 days 00:00:45.214000,F_10,female,26,1999,sc,unknown,3.068
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_sc.wav,0 days 00:00:49.666000,0 days 00:00:55.198000,F_10,female,26,1999,sc,unknown,5.532
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_sc.wav,0 days 00:00:55.810000,0 days 00:00:58.174000,F_10,female,26,1999,sc,unknown,2.364
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_sc.wav,0 days 00:00:58.722000,0 days 00:01:01.246000,F_10,female,26,1999,sc,unknown,2.524
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_sc.wav,0 days 00:01:01.442000,0 days 00:01:04.798000,F_10,female,26,1999,sc,unknown,3.356
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_sc.wav,0 days 00:01:11.138000,0 days 00:01:13.598000,F_10,female,26,1999,sc,unknown,2.46
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_sc.wav,0 days 00:01:16.418000,0 days 00:01:19.870000,F_10,female,26,1999,sc,unknown,3.452
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_sp.wav,0 days 00:00:00.898000,0 days 00:00:02.974000,F_10,female,26,1999,sp,unknown,2.076
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_sp.wav,0 days 00:00:08.066000,0 days 00:00:12.926000,F_10,female,26,1999,sp,unknown,4.86
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_sp.wav,0 days 00:00:14.306000,0 days 00:00:16.350000,F_10,female,26,1999,sp,unknown,2.044
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_sp.wav,0 days 00:00:17.250000,0 days 00:00:22.014000,F_10,female,26,1999,sp,unknown,4.764
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_sp.wav,0 days 00:00:22.434000,0 days 00:00:24.638000,F_10,female,26,1999,sp,unknown,2.204
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_sp.wav,0 days 00:00:26.466000,0 days 00:00:31.966000,F_10,female,26,1999,sp,unknown,5.5
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_sp.wav,0 days 00:00:32.546000,0 days 00:00:35.678000,F_10,female,26,1999,sp,unknown,3.132
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_sp.wav,0 days 00:00:40.706000,0 days 00:00:42.974000,F_10,female,26,1999,sp,unknown,2.268
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_sp.wav,0 days 00:00:45.186000,0 days 00:00:48.478000,F_10,female,26,1999,sp,unknown,3.292
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_st.wav,0 days 00:00:05.698000,0 days 00:00:11.006000,F_10,female,26,1999,st,unknown,5.308
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_st.wav,0 days 00:00:13.634000,0 days 00:00:16.318000,F_10,female,26,1999,st,unknown,2.684
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_st.wav,0 days 00:00:23.586000,0 days 00:00:27.006000,F_10,female,26,1999,st,unknown,3.42
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_st.wav,0 days 00:00:30.370000,0 days 00:00:33.214000,F_10,female,26,1999,st,unknown,2.844
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_st.wav,0 days 00:00:33.602000,0 days 00:00:35.966000,F_10,female,26,1999,st,unknown,2.364
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_st.wav,0 days 00:00:44.354000,0 days 00:00:47.294000,F_10,female,26,1999,st,unknown,2.94
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_st.wav,0 days 00:00:48.514000,0 days 00:00:52.606000,F_10,female,26,1999,st,unknown,4.092
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_st.wav,0 days 00:00:56.610000,0 days 00:00:59.454000,F_10,female,26,1999,st,unknown,2.844
./experiments/essv26_emotionalportrayal/data/./german/G_1999_F_10/G_1999_F_10_st.wav,0 days 00:00:59.906000,0 days 00:01:02.910000,F_10,female,26,1999,st,unknown,3.004
